,M76STMFLOW,M76CHWTONS,M76TFRARealPower,M76TFRBRealPower,M76TFRCRealPower,M76TFRDRealPower,TMP F,TMP C
5/29/2019 21:00,5474.006836,160.8724213,159.9756622,507.586853,193.5950928,306.4071655,12.2,53.96
5/29/2019 22:00,4725.80127,173.2388916,147.0091858,476.8081665,182.9461517,310.069458,11.7,53.06
5/29/2019 23:00,5403.321289,164.7330322,143.9189758,473.8142395,184.3067017,315.7148743,11.1,51.98
5/30/2019 0:00,5315.921875,182.8273773,140.7733612,471.1437988,181.3526306,304.3638306,11.1,51.98
5/30/2019 1:00,4832.542969,156.1492462,134.1832886,449.9325867,194.2379456,308.3166809,10.6,51.08
5/30/2019 2:00,4635.141113,180.9590454,130.6254883,433.1868591,176.7698975,296.6835938,10.6,51.08
5/30/2019 3:00,4977.919434,163.5258789,125.5263748,413.0362854,177.6025391,299.6490479,10.6,51.08
5/30/2019 4:00,4373.018555,183.3756409,126.1401443,421.3798828,177.3800812,249.4216309,10.6,51.08
5/30/2019 5:00,4635.136719,167.0450134,124.9086761,422.5248108,174.3929443,248.1657562,11.1,51.98
5/30/2019 6:00,4322.78418,157.8632813,128.4320221,436.4216003,182.9208221,252.5813599,11,51.8
5/30/2019 7:00,6533.299316,201.7389374,141.0795898,499.9588318,200.9402618,327.9762573,11.1,51.98
5/30/2019 8:00,7662.384277,214.2536774,172.3129578,516.8927002,180.0234375,335.8851929,11.1,51.98
5/30/2019 9:00,6576.70459,245.5449982,199.5704193,555.784729,194.8821869,338.3856506,11.1,51.98
5/30/2019 10:00,6837.40332,306.3209534,216.5374146,547.8740845,183.096283,343.4718933,11.1,51.98
5/30/2019 11:00,6272.339844,325.9972839,218.2669067,550.3804932,189.1864014,340.7426453,11.1,51.98
5/30/2019 12:00,5000.884277,367.56604,208.9375916,576.1428833,207.119751,325.5004272,11.7,53.06
5/30/2019 13:00,6233.55127,449.0301514,217.1878662,558.5591431,198.9347534,292.4007568,12,53.6
5/30/2019 14:00,5906.665527,484.0447083,216.6681213,557.5319214,192.9443207,348.2636719,12.8,55.04
5/30/2019 15:00,3934.036133,494.6594849,211.9228821,553.1651001,199.9671326,321.1753845,13.3,55.94
5/30/2019 16:00,4086.267578,552.1806641,202.1326294,545.1047974,188.5166473,321.5016174,13.3,55.94
5/30/2019 17:00,3295.646484,602.7446289,196.9735718,522.2000732,182.5626984,318.2131042,15.6,60.08
5/30/2019 18:00,3596.561279,618.9786987,185.3908539,523.213562,203.8434296,319.8232422,15,59
5/30/2019 19:00,3562.926758,628.2165527,175.7082062,506.1708679,172.3903351,318.3010864,16.7,62.06
5/30/2019 20:00,4140.72168,560.4367676,162.3490906,501.2447205,192.0675964,306.9263,16.1,60.98
5/30/2019 21:00,3823.747803,462.4128113,154.2067413,484.6083984,185.1149445,312.0043335,18.9,66.02
5/30/2019 22:00,3904.452881,399.8894958,149.4790802,468.9729919,179.7333679,305.2868347,18.3,64.94
5/30/2019 23:00,4093.670166,430.6858521,145.7357483,455.4147949,180.2802734,306.5176697,17.8,64.04
5/31/2019 0:00,3754.652588,421.5045776,134.8490448,424.6236877,187.2107697,309.5566406,17.8,64.04
5/31/2019 1:00,3888.099121,389.1815186,131.5451508,429.5319519,178.5261841,300.3630676,17.2,62.96
5/31/2019 2:00,4010.713379,381.6764526,135.6539459,427.6564026,179.4469452,300.2062988,16.7,62.06
5/31/2019 3:00,4412.694824,387.9424133,126.5430832,408.2466736,181.1913147,292.8842163,15.6,60.08
5/31/2019 4:00,4178.923828,404.0266418,124.3272171,435.2701721,179.3417053,251.1369781,15,59
5/31/2019 5:00,3877.465332,472.7608032,120.1314087,432.0914307,178.3589478,254.6165924,14.4,57.92
5/31/2019 6:00,4388.413574,466.0014954,133.3622742,430.946106,177.6865692,249.463913,14.4,57.92
5/31/2019 7:00,5665.304199,538.656189,136.4976959,478.6412964,185.8283691,291.4703064,14.4,57.92
5/31/2019 8:00,4965.251953,740.7238159,175.12677,482.4276123,186.2427673,337.6069641,14.4,57.92
5/31/2019 9:00,4794.591309,769.574646,189.7763214,538.6607056,199.3777466,343.2312927,14,57.2
5/31/2019 10:00,4277.608398,764.0736084,199.0735321,542.8908691,210.0522003,339.2342834,15,59
5/31/2019 11:00,5465.679199,710.1143188,214.2891693,563.7346802,182.1655426,340.9475403,16.1,60.98
5/31/2019 12:00,4515.133789,557.8527832,216.957962,568.935791,194.2235413,340.953125,17.8,64.04
5/31/2019 13:00,5093.95166,434.9884338,212.1207123,559.5123901,200.0962524,290.1062317,20,68
5/31/2019 14:00,4208.615234,450.6402893,210.9355927,549.4075928,195.0497131,288.9790955,22.2,71.96
5/31/2019 15:00,4426.646484,469.0006409,206.7999268,543.5574951,184.7442474,266.9824829,22.8,73.04
5/31/2019 16:00,4410.90625,470.1860657,200.1654205,531.9706421,179.5063324,264.70224,23.9,75.02
5/31/2019 17:00,4125.694336,506.0339661,193.0327606,530.1616821,188.9988251,270.8258667,17.2,62.96
5/31/2019 18:00,4328.42627,473.3164063,185.3477325,506.9102783,183.961792,270.7265625,15.6,60.08
5/31/2019 19:00,4560.999512,493.7365723,171.0238953,505.2208557,204.1020203,251.1155548,16.7,62.06
5/31/2019 20:00,3469.895264,534.7489014,158.3921509,494.3574219,188.9940186,261.6269531,16.7,62.06
5/31/2019 21:00,3860.692627,482.5681763,150.2589417,490.4467773,182.0270081,264.9745483,17.2,62.96
5/31/2019 22:00,3767.526855,486.1813965,144.255722,471.8808289,185.8171997,254.7060394,17.8,64.04
5/31/2019 23:00,4213.084473,568.6661987,139.565033,458.6000977,183.4475861,257.3998108,17.2,62.96
6/1/2019 0:00,3882.154541,491.0657959,133.8419495,423.4487305,181.9004517,254.7312164,17.2,62.96
6/1/2019 1:00,4181.558594,544.4036255,128.8580017,425.3468628,181.6199951,255.947876,16.7,62.06
6/1/2019 2:00,4563.423828,525.1853027,124.4968948,415.4317017,179.7285919,248.6344757,16.1,60.98
6/1/2019 3:00,5407.81543,471.1707153,126.726059,417.8431396,179.4378204,250.6598511,15,59
6/1/2019 4:00,5070.075195,495.1942749,122.5029755,417.9566345,179.3773804,244.7898254,16.1,60.98
6/1/2019 5:00,4889.162109,404.7157593,119.7280731,411.7561646,178.922821,247.9815063,16.1,60.98
6/1/2019 6:00,4577.44873,369.2552185,123.8810425,408.7368774,177.1524353,246.0923462,16.1,60.98
6/1/2019 7:00,4820.499023,257.0653687,117.7003937,427.8311768,179.459259,246.5201569,15.6,60.08
6/1/2019 8:00,4544.097656,273.0388489,139.4858093,420.0071106,179.4814606,245.9474792,15.6,60.08
6/1/2019 9:00,4086.306641,289.0163574,140.7020111,423.6877136,163.5667572,241.0810089,15,59
6/1/2019 10:00,4091.426514,527.6786499,143.7123566,447.052887,167.3666382,242.445755,15.6,60.08
6/1/2019 11:00,3948.562988,440.5557556,150.1931,459.7177734,170.916687,249.8035889,13.9,57.02
6/1/2019 12:00,5003.770508,432.4871521,155.4872589,463.1413574,170.899231,250.6564484,15.6,60.08
6/1/2019 13:00,4390.813965,566.1647949,154.166748,473.2995605,172.4931641,249.0753937,16.1,60.98
6/1/2019 14:00,4193.825684,613.2885742,156.573288,463.6192017,190.190094,256.3819885,16.7,62.06
6/1/2019 15:00,3118.125977,499.9848633,148.3772736,446.5475464,182.2767487,257.0226135,16.1,60.98
6/1/2019 16:00,4349.803711,372.4382324,156.3890381,476.8214722,184.839859,258.806366,15.6,60.08
6/1/2019 17:00,4099.228027,288.7720642,148.7100067,462.1829834,186.9191895,260.4541626,15.6,60.08
6/1/2019 18:00,4275.360352,316.6140442,150.9013977,454.6656189,179.1852417,254.6528015,16.7,62.06
6/1/2019 19:00,4461.720215,349.5844421,152.5646973,458.1003723,180.5306549,251.4316711,17.2,62.96
6/1/2019 20:00,4239.67627,298.674469,141.5600739,442.8825684,177.783371,249.6370239,16,60.8
6/1/2019 21:00,5332.040527,288.6873779,135.2932739,461.9233093,180.6535645,255.714325,14.4,57.92
6/1/2019 22:00,4370.022461,287.8583984,127.7536621,453.9734192,179.2660217,248.3177185,13.9,57.02
6/1/2019 23:00,5074.541992,253.4727936,125.7496414,444.6192627,172.7573547,245.9979401,13.9,57.02
6/2/2019 0:00,4240.258301,218.6585541,125.9023666,434.0732422,173.8110352,249.534256,13.3,55.94
6/2/2019 1:00,4232.02002,270.0970154,120.5058136,416.1815186,176.7235413,247.3707733,13.3,55.94
6/2/2019 2:00,4309.143555,237.2983398,115.309021,420.8572998,175.0614014,248.4766846,13.3,55.94
6/2/2019 3:00,5520.949219,199.2186279,121.4219894,420.1239319,172.7826233,240.0551147,12.2,53.96
6/2/2019 4:00,4897.677246,209.9195709,120.7663193,411.5061035,177.5736694,242.9282532,12.2,53.96
6/2/2019 5:00,5092.770996,192.3300018,119.9940033,403.8403015,171.4385986,239.3623962,12.2,53.96
6/2/2019 6:00,4051.873535,201.2854462,114.1613464,411.7344971,174.7796021,247.5291595,12.8,55.04
6/2/2019 7:00,4150.491211,188.1105194,118.2962494,407.553772,174.817337,246.5595551,12.2,53.96
6/2/2019 8:00,4899.856445,211.6653137,133.7666779,426.0817566,173.1750641,247.931778,12.2,53.96
6/2/2019 9:00,4160.714355,240.0994263,134.2759857,423.2585144,179.5433502,242.7966919,12.2,53.96
6/2/2019 10:00,4250.302734,244.820816,143.3007355,430.5378113,175.2450867,247.9987183,11.7,53.06
6/2/2019 11:00,5087.178223,312.8359985,143.1480408,453.10672,175.219986,249.7561035,11.7,53.06
6/2/2019 12:00,4029.131836,480.2937622,145.1562653,444.9621277,180.5358887,252.7335052,12.2,53.96
6/2/2019 13:00,3684.817627,439.5945129,157.6119385,454.8310547,183.148819,254.2142639,12.2,53.96
6/2/2019 14:00,3942.220703,538.6194458,145.4737396,453.0097961,177.6132507,254.35495,12,53.6
6/2/2019 15:00,4025.306396,485.0722961,149.0613861,451.4762268,180.4423981,264.3846436,13.3,55.94
6/2/2019 16:00,4157.245117,410.3270264,156.9914093,461.2613525,182.9595795,259.4812012,13.9,57.02
6/2/2019 17:00,3652.39917,437.1396179,148.2498474,452.2315369,177.9704895,258.4645081,15,59
6/2/2019 18:00,4341.675293,403.2633362,149.5630951,457.0988464,180.5024414,259.8598022,15.6,60.08
6/2/2019 19:00,3944.761963,419.5143738,150.5818787,466.1408386,178.8436737,255.8075104,16.1,60.98
6/2/2019 20:00,4015.343018,439.3705444,137.0100861,449.0046692,181.6050873,253.3080444,16.1,60.98
6/2/2019 21:00,4711.091797,404.4746704,140.9876099,455.1405334,180.3267059,250.9510956,15,59
6/2/2019 22:00,5389.340332,406.9515686,134.3911591,455.3359375,182.2902679,248.664566,13.9,57.02
6/2/2019 23:00,4060.923096,381.0924988,121.9457474,440.2345276,178.6218872,254.7929077,13.9,57.02
6/3/2019 0:00,4587.740234,394.9620667,121.7685928,435.0951538,175.3287048,247.3579712,16,60.8
6/3/2019 1:00,3641.997803,482.4062195,124.4984589,415.907959,175.8570251,247.7930145,15,59
6/3/2019 2:00,4989.740723,515.7419434,115.9282303,416.0403442,173.9922485,245.4314423,13.9,57.02
6/3/2019 3:00,4629.477539,289.6265564,111.9099197,399.6482544,173.2473602,245.3963776,13.9,57.02
6/3/2019 4:00,4698.290527,251.9528046,113.8209763,405.1312561,171.3512115,241.490509,14.4,57.92
6/3/2019 5:00,4789.52002,254.0099792,110.7338409,403.2775879,172.0385284,242.7574768,14.4,57.92
6/3/2019 6:00,4337.685059,229.481781,117.8935547,409.023468,169.1681213,241.5252991,15.6,60.08
6/3/2019 7:00,7458.119141,294.3286133,127.7242889,464.1551819,194.3299561,322.2027893,17.2,62.96
6/3/2019 8:00,5157.590332,326.780365,161.2689362,496.6421204,188.3564606,334.4023132,16.1,60.98
6/3/2019 9:00,6990.168457,372.7210693,186.9011688,543.7703247,183.1901398,334.1492615,15,59
6/3/2019 10:00,7575.958008,443.205719,200.6525726,543.4772949,175.7488556,333.9992065,15,59
6/3/2019 11:00,5067.58252,452.9391479,207.6998749,539.206543,184.9818115,335.7216797,15,59
6/3/2019 12:00,6013.646484,498.5657959,219.7998962,581.6176147,188.6894073,263.8742676,15,59
6/3/2019 13:00,5866.117188,578.571106,209.5097351,539.7923584,195.2565765,273.78479,16.1,60.98
6/3/2019 14:00,6806.063477,562.1862183,207.8912659,540.6314697,196.5184479,290.1135864,17.2,62.96
6/3/2019 15:00,4979.619629,560.0648804,203.7547302,542.3803711,189.0707092,282.2504578,18.9,66.02
6/3/2019 16:00,5334.928711,604.9868774,204.4968872,536.8208618,186.6731873,265.1673889,20,68
6/3/2019 17:00,4702.872559,550.7477417,198.6849213,528.132019,179.2686157,258.4225464,20.6,69.08
6/3/2019 18:00,4730.619629,502.8625793,189.4653931,532.2613525,190.1655273,262.0671997,21.7,71.06
6/3/2019 19:00,4873.498047,485.9427795,178.8774261,491.460022,186.4329529,250.6221619,22.2,71.96
6/3/2019 20:00,4657.668945,294.6202698,151.1674652,509.0010681,188.9361877,257.4079285,22.8,73.04
6/3/2019 21:00,5124.401855,363.6389465,152.5187225,487.479187,187.1756134,257.9671021,22.2,71.96
6/3/2019 22:00,5372.23291,325.7164612,139.3802338,461.1648865,186.850769,251.8311462,21.7,71.06
6/3/2019 23:00,5578.956055,279.8080444,134.1183167,451.2840576,191.8440247,253.8287506,20,68
6/4/2019 0:00,4781.043457,291.4388123,138.0973511,434.1885681,181.7008514,247.4407501,18.9,66.02
6/4/2019 1:00,5357.521484,238.5870361,135.8852692,432.3414307,176.657486,242.9175262,17.8,64.04
6/4/2019 2:00,5861.286621,223.4960327,120.2392044,408.9384766,179.479599,242.2284241,16.7,62.06
6/4/2019 3:00,5383.12793,201.4367218,117.7270279,409.9627686,176.5244904,238.3409119,15.6,60.08
6/4/2019 4:00,5231.221191,199.3807526,116.1648941,407.4493103,184.5128479,241.3587646,15,59
6/4/2019 5:00,5113.04541,167.8577271,117.3734818,412.7853088,179.6751862,250.0679932,14.4,57.92
6/4/2019 6:00,5395.781738,163.7444458,121.9648743,419.3645935,172.5305786,242.4062653,13.9,57.02
6/4/2019 7:00,6836.480957,217.8634644,129.7452545,474.4871521,168.8211975,318.887085,13.3,55.94
6/4/2019 8:00,6933.223145,227.8661804,163.5787506,483.0083008,180.6804199,275.4838867,13.3,55.94
6/4/2019 9:00,6023.719238,295.0155029,184.6287842,522.8496094,185.148819,284.9099426,12.8,55.04
6/4/2019 10:00,5716.219727,450.9059448,205.9710999,567.4814453,190.5650787,291.4900208,12.8,55.04
6/4/2019 11:00,7189.870117,443.2171326,209.5231628,568.3869629,202.907608,340.9877319,12.8,55.04
6/4/2019 12:00,5109.883789,500.3431091,214.3964081,564.5706177,194.460495,355.5180664,13.3,55.94
6/4/2019 13:00,5803.27832,439.3927002,212.61026,553.0250854,203.9756775,336.852417,14.4,57.92
6/4/2019 14:00,5817.788086,592.5050659,208.9909515,569.0472412,190.0216522,336.746521,16.7,62.06
6/4/2019 15:00,4794.646973,539.8862915,217.1680756,528.3800659,193.7304077,324.6705017,17.8,64.04
6/4/2019 16:00,5130.54834,552.663208,206.8136444,527.2969971,188.5727081,326.6213989,19.4,66.92
6/4/2019 17:00,5090.27002,568.6050415,196.0368195,520.5774536,187.0896606,317.3326111,20,68
6/4/2019 18:00,4800.572266,544.0184937,189.9309082,532.8342896,200.9383545,320.447113,20,68
6/4/2019 19:00,4784.320801,548.3522339,176.850708,518.0321045,190.0982513,312.8263855,21.7,71.06
6/4/2019 20:00,4855.895996,559.6619873,157.37854,500.0734253,187.6929016,312.091217,22.2,71.96
6/4/2019 21:00,4605.393555,447.7522278,153.5440521,490.4226379,176.7086029,316.3970032,21.1,69.98
6/4/2019 22:00,4635.022461,471.9099426,150.9680481,476.002533,179.8029938,315.3588562,21.7,71.06
6/4/2019 23:00,4270.431641,461.0209045,144.2071686,464.1802368,184.5414429,302.9290466,21.1,69.98
6/5/2019 0:00,4368.901367,464.925354,135.1605377,436.0203247,185.9802704,306.7735291,20.6,69.08
6/5/2019 1:00,4405.344727,412.4885254,139.735611,431.8140259,183.9244537,300.796875,20.6,69.08
6/5/2019 2:00,4009.21167,435.7611084,126.6785583,422.212738,181.5333862,302.9073486,20.6,69.08
6/5/2019 3:00,3935.860107,384.1319885,122.7123184,416.6542969,180.3822327,300.8167419,19.4,66.92
6/5/2019 4:00,4643.819824,382.0795288,120.1279907,416.9183044,178.0035248,250.4764252,18.3,64.94
6/5/2019 5:00,5241.670898,448.737915,124.6882019,414.3949585,182.7537994,252.6593781,17.8,64.04
6/5/2019 6:00,4826.475098,465.3894958,123.5622101,424.2749634,179.302536,251.3085175,17.2,62.96
6/5/2019 7:00,4641.048828,518.3109131,130.247757,470.475647,185.306076,314.8680115,16.1,60.98
6/5/2019 8:00,5648.324707,542.6222534,171.5574951,487.7418518,181.5019836,337.48703,16.1,60.98
6/5/2019 9:00,5821.884766,609.243103,181.1873169,520.2205811,199.7085724,337.9277039,16.1,60.98
6/5/2019 10:00,5290.549316,677.2891235,208.1146545,556.3095703,195.5124512,353.2645264,17.2,62.96
6/5/2019 11:00,4526.533691,747.479187,206.9369812,559.7573242,203.9710388,346.573822,19.4,66.92
6/5/2019 12:00,4331.04834,847.328125,212.4983215,575.5021362,192.572525,296.7200012,20,68
6/5/2019 13:00,5042.513184,918.4295044,211.7766266,552.682312,196.4586487,344.5663147,20.6,69.08
6/5/2019 14:00,4327.422852,967.4174805,220.0236664,548.6536865,199.179184,318.5908203,22.8,73.04
6/5/2019 15:00,3502.845459,1021.263062,206.8937836,536.4066772,198.1161957,322.1413574,23.9,75.02
6/5/2019 16:00,3614.82959,1030.803589,202.348053,524.838623,198.4957581,316.3929749,25,77
6/5/2019 17:00,3686.188477,1131.796753,201.5815277,533.5232544,199.1351166,317.357605,26.7,80.06
6/5/2019 18:00,4524.900879,1142.301636,189.4823303,510.4350891,220.8633423,310.3805237,27.8,82.04
6/5/2019 19:00,3876.950928,972.9527588,180.7991028,512.6437378,187.0234528,314.3506775,28.3,82.94
6/5/2019 20:00,3800.979736,984.5172729,175.4345093,507.0204468,180.5668182,320.8565063,28.3,82.94
6/5/2019 21:00,4214.072266,922.8981323,157.0877686,501.5455933,188.365036,313.2753601,27.2,80.96
6/5/2019 22:00,4482.300293,964.59198,146.6430664,476.6620789,190.2949982,311.4297485,26.7,80.06
6/5/2019 23:00,4691.95459,939.2625732,145.375061,457.9159851,188.1100769,309.8589172,25.6,78.08
6/6/2019 0:00,4369.226563,1015.445801,129.2181854,432.6665344,187.425354,310.2698975,25,77
6/6/2019 1:00,4044.247314,1069.71814,128.9266663,431.9256897,183.6294403,307.0521545,23.9,75.02
6/6/2019 2:00,3589.814697,1075.587891,130.6929474,408.54599,183.5650177,299.0490723,23.3,73.94
6/6/2019 3:00,4028.239502,1137.953125,118.125,392.8414001,177.4186554,292.8796387,21.7,71.06
6/6/2019 4:00,4067.008301,1192.876221,116.6655807,395.6964417,185.0311279,253.793396,20.6,69.08
6/6/2019 5:00,4193.963379,1125.693726,117.9310684,408.5997925,181.49617,252.289444,20.6,69.08
6/6/2019 6:00,4810.277344,1130.540649,116.5210419,415.6539917,183.0969543,249.9524841,20,68
6/6/2019 7:00,5929.746094,1190.173706,129.6321869,457.9449158,196.8585205,329.8687134,20.6,69.08
6/6/2019 8:00,7534.658691,1261.080078,171.6333618,496.5369873,190.4614105,337.6116028,21.7,71.06
6/6/2019 9:00,5146.458008,1335.065308,192.6541901,527.0163574,191.2416229,322.1263123,21.7,71.06
6/6/2019 10:00,3812.628906,1283.706787,210.4407501,551.9777832,193.5450287,354.8833313,21.7,71.06
6/6/2019 11:00,5705.277832,1030.536377,204.5638428,561.2429199,190.4655457,359.0588379,21,69.8
6/6/2019 12:00,5594.493164,947.0805664,211.0618744,572.1245728,197.4249725,329.2843323,20.6,69.08
6/6/2019 13:00,4722.233887,952.0906372,202.5094757,560.6813965,199.3757477,279.8287659,22,71.6
6/6/2019 14:00,4697.421387,960.9842529,215.0550995,540.8394775,193.2106628,342.1072083,24,75.2
6/6/2019 15:00,4273.38623,853.6560059,211.8513794,544.1166992,205.1562347,323.2253113,25,77
6/6/2019 16:00,3190.644775,761.5158081,206.7995148,540.7161255,208.8459778,273.0615845,19,66.2
6/6/2019 17:00,3188.013672,705.9351196,190.8565063,515.9091797,197.0803223,272.0732422,21.7,71.06
6/6/2019 18:00,4672.15918,676.015686,192.3917694,527.1472778,212.6133118,274.1208801,20,68
6/6/2019 19:00,3405.091797,666.7284546,176.2688751,510.4908142,199.0447998,268.1694946,20.6,69.08
6/6/2019 20:00,4290.650879,679.1186523,153.9676666,509.817688,192.0383301,265.9396973,20,68
6/6/2019 21:00,4417.959961,711.2894287,151.333313,505.512207,194.2761078,268.6007996,18,64.4
6/6/2019 22:00,4041.218994,722.8034668,144.7345886,478.7704163,183.6133118,260.3650818,17.8,64.04
6/6/2019 23:00,3620.731201,892.8345337,140.1608276,458.2641602,187.9915314,257.2120056,18.3,64.94
6/7/2019 0:00,3694.04248,713.2213745,142.5730133,428.9527283,183.8817596,258.2340088,18.3,64.94
6/7/2019 1:00,4214.04541,688.6154785,127.1859131,424.6796265,181.9664764,250.0836029,18.3,64.94
6/7/2019 2:00,4568.565918,783.526001,126.8541031,416.1181641,184.954895,249.5244293,18.3,64.94
6/7/2019 3:00,3991.611572,751.7630005,126.8509369,409.0900879,180.7420654,251.9131165,18.3,64.94
6/7/2019 4:00,4544.925293,702.3737793,121.9990082,421.0878906,178.0555878,247.8216248,18.3,64.94
6/7/2019 5:00,4571.397949,509.6081543,120.3150558,408.4572144,179.8184967,248.8110809,19.4,66.92
6/7/2019 6:00,3574.65918,418.5010376,117.3109436,436.4915466,192.7461243,250.5018768,20,68
6/7/2019 7:00,5882.249512,445.9002991,133.7508087,471.3813782,179.4835052,263.5165405,19.4,66.92
6/7/2019 8:00,4942.038086,515.5598755,156.7810669,493.2092896,177.4163361,337.2851563,19.4,66.92
6/7/2019 9:00,5696.938965,592.4993286,194.0072021,520.0498047,171.9176483,341.8721924,19.4,66.92
6/7/2019 10:00,5574.587402,617.4767456,202.341217,525.3619385,227.8416901,343.0231323,18.3,64.94
6/7/2019 11:00,5108.819336,678.5980225,207.2540894,538.9572754,189.575119,345.2734375,17.8,64.04
6/7/2019 12:00,5649.960938,651.2958984,210.1589813,548.6784668,189.3340759,346.8828125,20,68
